,title,keywords,abstract,eprintid,uri,creators,year,CN_SECURITY,CN_INFRA_WEB_INET,CN_NIRCABLE,CN_NETWORK_PLAN_IMPL,CN_IOT
679,"SIMULASI LOAD BALANCING DAN MANAJEMEN BANDWIDTH
BERBASIS MIKROTIK DENGAN METODE PCC PADA SMAN 1
NALUMSARI","Per Connection Classifier (PCC), hierarchical token bucket (HTB),
load balancing, manajemen bandwidth","Pada SMAN 1 Nalumsari hanya menggunakan 1 ISP untuk melayani
kebutuhan koneksi internet sebagai salah satu sarana untuk menunjang kegiatan
oprasional sekolah, apabila terjadi gangguan pada ISP maka kegiatan-kegiatan yang
memerlukan koneksi internet akan terhambat. Selain itu jaringan di sekolah ini
belum ada manajemen bandwidth sehingga bandwidth tidak terbagi secara merata
yang mengakibatkan lambatnya koneksi internet.
Solusi untuk mengatasi permasalahan tersebut dengan menetapkan
teknologi load balancing dan manajemen bandwidth menggunakan Simple Queue.
Untuk load balancing menggunakan metode PCC (Per Connection Classifier)
metode ini akan membagi beban trafik jaringan pada dua jalur ISP secara merata,
sedangkan untuk manajemen bandwidth menggunakan metode HTB (hierarchical 
token bucket) metode ini membagi bandwidth sesuai dengan kebutuhan dan 
prioritas penggunanya.
Penelitian dilakukan dengan membuat tiga skema yang berbeda yang 
kemudian di terapkan dan di uji berdasarkan prioritas, kebutuhan, dan parameter
nilai QOS. dari hasil pengujian yg dilakukan skema satu menjadi skema paling ideal
dan memiliki nilai QOS paling baik.",3085,http://eprints.amikom.ac.id/id/eprint/3085,"[{'nim': '16.11.0883', 'name': {'family': 'Hasan', 'given': 'Abi', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
680,"PENERAPAN LOAD BALANCE UNTUK OPTIMALISASI 
JARINGAN DI SEKOLAH TELADAN 
MENGGUNAKAN METODE PCC","Load Balancing, PCC, Overload","SD Teladan Yogyakarta adalah sebuah instansi yang bergerak dibidang
pendidikan yang berada di Jl Kabupaten Gamping, Sleman. SD Teladan
Yogyakarta instansi pendidikan yang sudah menerapkan internet dalam belajar
mengajarnya, akan tetapi proses belajar sering terganggu karena koneksi
mengalami gangguan seperti overload (kelebihan muatan) saat client terkoneksi
dengan internet.

Dari permasalahan diatas penelitian diharapkan memberi solusi terhadap
permasalahan yang ada di SD Teladan Yoggyakarta dengan menerapkan teknik
load balancing. Penerapan load balancing akan menggunakan satu koneksi
internet dari ISP Indihome yang sudah terpasang dan satu buah ISP Citranet
sebagai koneksi kedua. PCC (per Connection Classifier) dan Nth (bilangan ke-n)
adalah metode yang sering digunakan dalam penerapan load balancing. Penelitian
akan dilakukan di Laboratorium dimana ruangan tersebut sering digunakan dalam
mengakses internet.

Hasil yang diharapkan dari penelitian ini adalah koneksi internet yang
tetap stabil meskipun koneksi utama sedang tidak stabil atau mengalami
gangguan.",2709,http://eprints.amikom.ac.id/id/eprint/2709,"[{'nim': '15.11.8600', 'name': {'family': 'Novalino', 'given': 'Muhammad Ridwan', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
681,"IMPLEMENTASI KEAMANAN JARINGAN HOTSPOT DENGAN 
METODE AUTHENTICATION PAGE CAPTIVE PORTAL SERTA 
MANAJEMEN BANDWIDTH MENGGUNAKAN MIKROTIK  
DI ASRAMA DAYA TAKA PUTRA YOGYAKARTA","Manajemen Bandwidth, DHCP, NDLC, QoS, Jaringan,
Authentication Page Captive Portal, MikroTik","Internet digunakan untuk mengakses informasi dengan mudah sehingga
banyak digunakan oleh banyak orang terutama pelajar. Asrama Daya Taka Putra
memiliki jaringan internet untuk mahasiswa yang dapat digunakan untuk
mengakses informasi. Namun, sistem jaringan internet belum menggunakan
berbagi manajemen bandwidth dan belum menggunakan Page Captive Portal untuk
menambah keamanan jaringan internet yang ada.
Metode yang digunakan dalam penelitian ini adalah metode Network
Development Life Cycle (NDLC), yang terdiri dari tahapan Analysis, Simulation,
Prototyping, Implementation, Monitoring, dan Management. Untuk menguji
kualitas jaringan internet akan digunakan metode QoS (Quality of Service) serta
metode PCQ dan Queue Tree untuk melihat perbandingan sebelum dan sesudah
implementasi manajemen distribusi bandwidth. dan juga akan ditambahkan
Authentication Page Captive Portal untuk menambah keamanan jaringan.
Dari penelitian ini didapatkan hasil bahwa jika user tidak mendapatkan id
dan password dari moderator, maka user tersebut tidak dapat login, begitu pula
dengan melakukan manajemen bandwidth dengan metode PCQ dan Queue Tree.
Pengguna mendapatkan kecepatan bandwidth internet yang sama dengan pengguna
lain.",2351,http://eprints.amikom.ac.id/id/eprint/2351,"[{'nim': '16.11.0695', 'name': {'family': 'Nugroho', 'given': 'Bima Arinto', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
682,"IMPLEMENTASI METODE SIMPLE QUEUE DAN AUTENTIFIKASI
CAPTIVE PORTAL UNTUK MENGOPTIMALKAN BANDWIDTH DI
SMPN 1 JIWAN","Bandwidth Management, Captiver Portal, Simple Queue, PCQ.","Internet telah menjadi sebuah kebutuhan dasar dan menjadi gaya hidup bagi 
masyarakat saat ini. SMPN 1 Jiwan saat ini telah memiliki jaringan internet wireless namun
belum ada yang memanajemen jaringan ini. Jaringan SMPN 1 Jiwan ini diperuntukkan hanya
untuk kepala sekolah, guru, dan karyawan. Pada jaringan internet di SMPN 1 Jiwan ini belum
juga adanya pembatasan dalam penggunaan bandwidth sehingga pembagian bandwidth
menjadi tidak rata. Selain itu keamana jaringan internet tersebut juga tergolong masih rendah,
yakni masih menggunakan kata sandi statis.
 
Tidak adanya pembagian bandwith dalam sebuah jaringan internet akan 
menyebabkan pembagian bandwidth tidak merata. Hal ini akan terjadi monopoli bandwidth
antara pengguna satu dengan yang lainnya. Kemudian, kata sandi yang masih menggunakan
kata sandi statis menyebabkan pihak diluar sekolah tersebut dapat mengakses internet tanpa
izin.
 
Berdasarkan masalah tersebut, peneliti akan melakukan manajemen bandwidth di 
SMPN 1 Jiwan menggunakan metode Simple Queue ditambahkan dengan Per Connection
Queue (PCQ) agar bandwidth yang tersedia dapat langsung terbagi secara rata pada setiap
pengguna yang aktif. Kemudian metode ini juga akan ditambahkan dengan Captive Portal
sebagai keamanan jaringan ketika setiap pengguna yang ingin mengakses internet di SMPN 1
Jiwan.",2800,http://eprints.amikom.ac.id/id/eprint/2800,"[{'nim': '16.11.0610', 'name': {'family': 'Nurbagyo', 'given': 'Dyno', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
683,"IMPLEMENTASI MANAJEMEN BANDWIDTH QUALITY OF SERVICE
DENGAN METODE HIERARCHICAL TOKEN BUCKET
DI KANTOR PEMERINTAH DESA JOJOGAN","Bandwidth, Quality of Service, Hierarchical Token Bucket,
Mikrotik","Dimasa yang serba mudah ini kebutuhan internet semakin meningkat, baik
untuk keperluan pengolahan data ataupun hiburan. Untuk merancang infrastruktur
jaringan yang baik juga harus dilakukanya penanganan yang tepat sesuai dengan
kondisi jaringan dilapangan. Quality of Service menggunakan metode
Hierarchical Token Bucket merupakan sebuah metode yang digunakan untuk
menjaga agar tidak terjadinya monopoli bandwidth dan meningkatkan kualitas
jaringan yang ada serta mampu memaksimalkan sisa bandwidth yang tersisa
sehingga terciptanya sistem jaringan yang stabil dikarenakan bandwidth sudah
terkontrol.  
Dalam analisa yang dilakukan terdapat masalah tentang bandwidth dimana
anggota pemerintah desa Jojogan kurang nyaman dengan bandwidth yang kurang
merata dikarenakan banyaknya perangkat yang terhubung dan menyebabkan
bandwidth yang didapatkan oleh anggota pemerinta desa tidak banyak. Untuk
mengatasi masalah tersebut saya menerapkan metode HTB. Cara kerja metode ini
sendiri adalah membagi bandwidth ke beberapa bagian atau tingkatan, dimana
terdapat dua kelas utama yaitu parent dan child, metode ini memungkinkan
administrator membagi bandwidth. 

Oleh karena itu untuk mendapatkan sistem yang sesuai dengan
permasalahan yang ada, penulis menggunakan metode Quality of Service secara
Hierarchical Token Bucket yang diimplementasikan di pemerintah desa Jojogan,
serta penambahan hostpot autentikasi yang hanya untuk anggota Pemerintah Desa 
serta mengurangi user selain yang tidak dikenal.",2850,http://eprints.amikom.ac.id/id/eprint/2850,"[{'nim': '16.11.0794', 'name': {'family': 'Nurdin', 'given': 'Eka Rizqia', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
684,"IMPLEMENTASI QUALITY OF SERVICE (QOS) DENGAN METODEHIERARCHICAL TOKEN BUCKET (HTB) PADA JARINGAN   
KANTOR KEPALA DESA SUMBERSARI","Quality of Service (QoS), Hierarchical Token Bucket (HTB),
Bandwidth, Hotspot, Mikrotik.","Internet merupakan jaringan komputer yang terhubung secara global untuk
menghubungkan perangkat seluruh dunia. Kantor Kepala Desa Sumbersari
merupakan kantor pelayanan masyarakat yang sudah dilengkapi jaringan komputer
berbasis Local Area Network (LAN) dan Wireless Local Area Network (WLAN)
yang terhubung dengan koneksi internet. Kantor Kepala Desa Sumbersari belum
mampu membagi bandwidth ke semua pengguna yang terhubung ke jaringan
internet berdasarkan kebutuhan masing-masing dengan stabil.
 
Quality of Service (QoS) merupakan mengelola bandwidth yang tersedia 
dan membagikannya kepada pengguna sesuai kebutuhan sehingga pengguna
merasa nyaman dengan bandwidth yang didapatkan. Dengam menggunakan
metode Hierarchical Token Bucket (HTB) pada penelitian ini dilakukan untuk
memberi prioritas terhadap beberapa kelompok yang berbeda, agar pembagian
bandwidth lebih teratur dan pengguna didalam kelompok yang berbeda
mendapatkan bandwidth yang sesuai dengan prioritas kelompoknya.
Bahwa metode Hierarchical Token Bucket (HTB) dapat digunakan untuk
melakukan pembagian bandwith pada user-profile hotspot mikrotik. Dengan
metode HTB terbukti bahwa dapat membagi bandwidth user berdasarkan kelompok
(profile) sesuai dengan prioritas (priority) didalam kelompok. Kelompok yang
mempunyai prioritas (priority) lebih tinggi akan mendapatkan bandwidth terlebih
dahulu dibanding kelompok dengan prioritas (priority) lebih rendah.",3301,http://eprints.amikom.ac.id/id/eprint/3301,"[{'nim': '16.11.0233', 'name': {'family': 'Nuuruddin', 'given': 'Arif Hilmi', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
685,"ANALISIS PERBANDINGAN MANAJEMEN BANDWIDTH JARINGAN
DENGAN METODE HTB (HIERARCHICAL TOKEN BUCKET) DAN
PCQ (PER CONNECTION QUEUE) MENGGUNAKAN ROUTER
MIKROTIK DI PERUSAHAAN KILAAMATA","Bandwidth, Mikrotik, QoS, HTB, PCQ","Mengakses Jaringan Internet merupakan salah satu permasalahan yang sering di
hadapi oleh para karyawan yang ingin mengakses internet dengan lancar dan
stabil , Banyak karyawan yang merasa kesulitan untuk mengakses internet dengan
lancar dan stabil yang ingin Download dan Upload dengan stabil, Banyak faktor
yang menyebabkan hal tersebut , diantaranya keinginan  Download dan Upload
yang terlalu berlebihan dan terlalu sering di gunakan untuk Streaming video ,
keseringan bermain game yang menggunakan koneksi yang berlebihan. 

Dalam Analisis Perbandingan QoS (Quality of Service) pada Bandwidth Jaringan
untuk mengatur penggunaan bandwidth secara rasional, Penelitian ini melakukan
percobaan perbandingan performance managemen bandwidth dengan dua metode
yang berbeda Metode HTB (Hierarchical Token Bucket) dan PCQ (Per
Connection Queue) ini , Penulis menggunakan Router Mikrotik sebagai metode
untuk melancarkan akses internet agar dengan fitur yang ada WiFi (Wireless
Fidelity) sehingga dapat mengakses internet tanpa media kabel (Nirkabel) dan
Local Area Network (LAN), namun pada saat ini WiFi lebih banyak digunakan
untuk mengakses jaringan internet yang berisikan fitur wireless .

Perancangan yang dibangun mampu memberikan koneksi internet yang stabil dan
lancar yang bisa digunakan untuk Streaming video dengan lancar lebih mudah
untuk  Download dan Upload dikarnakan pembagian bandwith yang merata dan
bisa di gunakan untuk keperluan yang penting lebih stabil  walaupun semua user
menggunakan internet dalam waktu yang bersamaan, sesuai dengan kebutuhan
koneksi internet, Hal ini dapat Membantu admin dalam mengontrol bandwidth.",2367,http://eprints.amikom.ac.id/id/eprint/2367,"[{'nim': '19.21.1328', 'name': {'family': 'Prajatama', 'given': 'Kholiq', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
686,"IMPLEMENTASI MANAJEMEN BANDWIDTH DENGAN 
METODE SIMPLE QUEUE PADA MIKROTIK DI         
KEDAI ROEMAH GIMBO","Manajemen Bandwidth, NDLC, QoS, Jaringan, Simple Queue","Sebuah jaringan internet umumnya disediakan untuk menunjang aktivitas
penukaran informasi bagi penggunanya. Sama halnya di Kedai Roemah Gimbo
Jaringan internet sudah di sediakan oleh pemilik Kedai Roemah Gimbo untuk
menunjang fasilitas di kedai tersebuat karna banyaknya mahasiswa/mahasiswi
hingga pekerja yang sering berada di kedai tersebut untuk melakukan kegiatan
belajar dan bertukar informasi. Berdasarkan dari hasil pengamatan lapangan
permasalahan yang ada di jaringan internet yang berada di Kedai Roemah Gimbo
adalah belum adanya penerapan pembagian Bandwidth agar setiap user
mendapatkan bandwidth secara merata. Penelitian ini bertujuan untuk membuat
serta mengimplementasikan manajemen Bandwidth dengan metode Simple queue
pada mikrotik di Kedai Roemah Gimbo.
Metode penelitian pengembangan jaringan mengikuti metode Network
Development Life Cycle (NDLC) dengan tahapan Analysis, Simulation,
Prototyping, Imlementation, Monitoring, dan Management. Pengujian Quality of
service (QoS) dilakukan agar adanya pengujian kualitas sebelun dan sesudah
diterapkan manajemen Bandwidth. 
Dari hasil penelitian ini mendapatkan hasil dimana bahwa penerapan
manajemen bandwidth dengan metode Simple Queue dan dikombinasikan dengan
PCQ dapat mengalokasikan bandwidth internet secara merata dan meningkatkan
parameter QoS (Quality of Service) yang tersedia di Kedai Roemah Gimbo.",2451,http://eprints.amikom.ac.id/id/eprint/2451,"[{'nim': '16.11.0681', 'name': {'family': 'Pratama', 'given': 'Whisnu Ady', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
687,"OPTIMALISASI BANDWIDTH INTERNET MENGGUNAKAN METODE
PCQ DI SLB NEGERI 2 BANTUL","Manajemen Bandwidth, Quality of Service (QoS), PCQ, Mikrotik","Sekolah SLB 2 Bantul secara geografis terletak di Kota Madya Daerah
Istimewa Yogyakarta. Di sekolah ini terdapat para siswa-siswi berasal dari berbagai
kota yang sedang menempuh pendidikan (keterbelakangan mental).  
Untuk menunjang kegiatan para siswa-siswi yang cenderung bertambah
pada setiap tahunnya, maka sekolah ini menambah beberapa fasilitas salah satunya
adalah fasilitas internet. Pada mulanya tidak ada kendala yang terjadi pada fasilitas
internet di sekolah. Tetapi seiring dengan bertambahnya siswa-siswi di sekolah ini
dan tidak adanya sistem manajemen bandwidth yang diterapkan membuat para
siswa-siswi tidak mendapat alokasi bandwidth yang merata.  
Dari permasalahan diatas, penelitian ini diharapkan dapat memberikan
solusi terhadap permasalahan yang ada di SLB 2 N Bantul dengan menambahkan
alat Mikrotik RB951Ui-2HND dan memanfaatkan metode PCQ (Per Connection
Queuing) sebagai manajemen bandwidth agar para mahasiswa mendapat alokasi
bandwidth secara merata, sehingga fasilitas internet bisa dinikmati para mahasiswa
secara maksimal.",2390,http://eprints.amikom.ac.id/id/eprint/2390,"[{'nim': '14.11.7705', 'name': {'family': 'Putra', 'given': 'Reval Amungkas', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
688,"PENGGUNAAN APPLICATION PROGRAMMING INTERFACE (API)
MIKROTIK UNTUK LAYANAN BANDWIDTH ON DEMAND
BERBASIS WEB PADA TAABBUD NET","API Mikrotik, Bandwidth on Demand, Mikrotik, Simple Queue","Di era saat ini penggunaan internet bisa dikatakan menjadi sangat penting
karena kita dapat berkomunikasi dengan orang lain melalui internet dan juga
sekarang ini perkembangan teknologi sangat pesat yang berimbas pada
meningkatnya pengguna yang mengakses layanan internet sehingga membutuhkan
bandwidth cukup besar. Hal ini juga menuntut penyedia jasa internet untuk
meningkatkan layanan mereka dengan cara membuat Bandwidth on Demand
(BOND) yang mana mengijinkan pelanggan melakukan permintaan untuk
meningkatkan kapasitas bandwidth mereka lebih besar dari sebelumnya dan ketika
jatuh tempo sesuai kesepakatan maka bandwith akan kembali turun seperti semula.
Biasanya layanan seperti ini digunakan untuk jangka pendek. 

Tujuan pada penelitian ini adalah untuk memaksimalkan proses konfigurasi
layanan Bandwidth on Demand yang awalnya dilakukan secara manual menjadi
sebuah sistem berbasis web yang dapat dioperasikan dengan mudah dan dapat
melakukan rekap dengan memanfaatkan application programming interface
mikrotik. Metode yang digunakan dalam penelitian ini adalah: Studi pustaka,
observasi, analisis dan perancangan, implementasi dan pengujian.

Dengan menggunakan sistem berbasis web yang memanfaatkan API
Mikrotik ini mengurangi kesalahan dalam proses konfigurasi karena proses
konfigurasi dibuat menjadi lebih simple dan praktis. Teknisi hanya perlu
memasukkan data pengguna layanan, tanggal mulai, tanggal selesai, jumlah
bandwidth",2662,http://eprints.amikom.ac.id/id/eprint/2662,"[{'nim': '17.11.1158', 'name': {'family': 'Ramadhan', 'given': 'Alvin Adwitya Rizky', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
689,RANCANG BANGUN PENGAMANAN JARINGAN NIRKABEL BERBASIS AUTENTIKASI LOGIN DAN MANAJEMEN  BANDWIDTH MENGGUNAKAN METODE QUEUE  TREE PADA MIKROTIK RB951Ui-2HND (STUDI  KASUS: WISMA PURI PERMATA 28),"mikrotik, bandwidth, pcq, queue tree, hotspot","Wisma Permata 28 merupakan salah satu rumah kos atau jasa yang 
menawarkan sebuah tempat untuk ditinggali di kabupaten Sleman yang
menyediakan fasilitas jaringan Wi-Fi di dalamnya. Namun, Wisma Permata 28
belum mengimplementasikan manajemen bandwidth, sehingga mengakibatkan
terganggunya kelancaran konektivitas pengguna jaringan tersebut. Selain itu,
protokol keamanan yang digunakan dalam jaringan tersebut adalah WPA/WPA2PSK,
jenis protokol ini rawan disalahgunakan apabila penghuni asli dari Wisma Permata 28 tidak diganti mengganti kata sandi secara rutin, sehingga pengguna yang tidak sah atau bukan penghuni asli dari Wisma Permata 28 dapat terhubung
dengan internet melalui jaringan Wi-fi di Wisma Permata 28. Hal ini dapat
meningkatkan trafik pada jaringan Wi-Fi  yang mempengaruhi kelancaran dan
kenyamanan pengguna yang sah atau penghuni asli Wisma Permata 28. Karena
adanya permasalahan ini, muncul pertanyaan: Bagaimana menerapkan manajemen
bandwidth yang adil untuk seluruh pengguna agar kelancaran konektivitas tidak
terganggu ? dan bagaimana cara manajemen pengguna jaringan Wi-Fi yang sah ?
dalam artian pengguna tersebut adalah penghuni asli Wisma Permata 28. 
Pada skripsi ini, terdapat pembahasan tentang analisis pokok-pokok
permasalahan yang ada sekaligus membahas implementasi manajemen bandwidth
menggunakan PCQ dan Queue Tree serta implementasi sistem manajemen hotspot.
Untuk metode pengembangan sistemnya menggunakan metode Network
Development Life Cycle (NDLC) yang dimulai dari Analysis, kemudian Design,
Simulation Prototyping, Implementation, Monitoring, dan Management. 
Untuk hasil akhirnya, penerapan manajemen bandwidth dikategorikan
menjadi dua, yaitu bandwidth untuk trafik unggah dan bandwidth untuk trafik
unduh. Sedangkan pada sistem manajemen hotspot untuk mengatur pengguna
jaringan hotspot berdasarkan user profile dengan sistem login berbasis autentikasi
username dan password.",2410,http://eprints.amikom.ac.id/id/eprint/2410,"[{'nim': '14.11.8100', 'name': {'family': 'Ronaldino', 'given': 'Muhammad Julio', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
