,title,keywords,abstract,eprintid,uri,creators,year,SE_AI,SE_WEB,SE_MOBILE,SE_DB,SE_GAME,SE_DM
223,"IMPLEMENTASI ALGORITMA BOYER MOORE PADA APLIKASI CHATBOT OFFICIAL
AMIKOM COMPUTER CLUB","Chatbot, String Matching, Boyer Moore","Amikom Computer Club (AMCC) merupakan unit kegiatan mahasiswa di
Universitas Amikom Yogyakarta yang bergerak dibidang keilmuan dan
mempunyai beberapa agenda tahunan. Permasalahan yang sering kali terjadi adalah
perbandingan jumlah pengurus dan member yang tidak seimbang menjadi
penyebab kurangnya performa pengurus dalam melayani setiap pertanyaan yang
masuk. 
Chatbot dibangun untuk membantu pengurus dalam menangani berbagai
pertanyaan dalam jumlah banyak dengan cepat menggunakan Algoritma Boyer
Moore yang bergerak membandingkan karakter dari kanan ke kiri, sehingga
mempersingkat waktu pencarian informasi. 
Hasil dari penelitian ini menunjukkan respon yang dihasilkan oleh chatbot
cukup baik dengan tingkat pengujian User Acceptance Test (UAT) sebesar 68%
dari 60 pertanyaan yang telah diajukan.",4053,http://eprints.amikom.ac.id/id/eprint/4053,"[{'nim': '15.11.9288', 'name': {'family': 'Wicaksono', 'given': 'Inggih', 'lineage': None, 'honourific': None}}]",2019,0,0,0,0,0,1
224,"IMPLEMENTASI ALGORITMA TRIPLE EXPONENTIAL SMOOTHING
(TES) UNTUK MEMPREDIKSI JUMLAH PROPERTI
RESIDENSIAL YANG TERJUAL","Algoritma Triple Exponential Smoothing, Prediksi, Properti, Data 
Mining, Website, MAPE","Properti residensial adalah adalah bangunan yang digunakan sebagai 
tempat tinggal atau hunian. Bangunan yang termasuk tipe residensial ini adalah
rumah atau perumahan, rumah susun, apartemen, bangunan asrama
mahasiswa/pelajar, kondominium dan villa. Bisnis properti residensial di
Indonesia merupakan bisnis yang mengalami perkembangan secara signifikan
dalam satu dekade terakhir ini. Terlihat dengan banyaknya pembangunan
perumahan-perumahan baru dengan harga bersaing. Setiap membangun properti
residensial (perumahan), para pengembang akan mempertimbangkan dimana,
kapan, berapa unit yang akan dibangun dan lain sebagainya. Banyaknya unit yang
dibangun merupakan bagian penting agar properti yang dibangun sesuai dengan
kebutuhan akan tempat tinggal masyarakat. Namun para pengembang mengalami
kesulitan dalam menentukan berapa banyak unit yang akan dibangun.
Untuk mengatasi masalah tersebut, perlu dilakukan prediksi unit
residensial yang terbangun periode kedepan. Maka dalam penelitian ini akan
menerapkan metode data mining Algoritma Triple Exponetial Smoothing (TES),
dengan mengambil data pembangunan periode sebelumnya untuk menentukan
jumlah pembangunan berikutnya. Data yang digunakan penelitian ini diperoleh
dari Bank Indonesia (BI), mulai tahun 2013 sampai 2019. Setelah melalui proses
prediksi maka akan dilakukan pengujian kesalahan dalam prediksi, digunakan
pengukuran akurasi dengan menggunakan metode Mean Absolute Persentage
Error (MAPE).
Hasil dari penelitian ini akan mengahasilkan output, yaitu hasil peramalan
pembangunan properti kedepannya, beserta tingkat kesalahan akurasi peramalan.
Hasil penelitian peramalan pembangunan properti, diimplementasikan dalam
sebuah aplikasi.",3025,http://eprints.amikom.ac.id/id/eprint/3025,"[{'nim': '16.11.0662', 'name': {'family': 'Fathnurrohim', 'given': 'Azi Brian', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,1
225,"ANALISIS DAN PENERAPAN ALGORITMA C4.5 PADA FUZZY
ASSOCIATION RULE UNTUK DATA METEOROLOGI","Cuaca, Data mining, Fuzzy, Algoritma C4.5","Seiring dengan perkembangan ilmu pengetahuan dan teknologi, cuaca
dapat diprediksi dengan metode data mining. Salah satu metode data mining yang
dapat digunakan untuk memprediksi cuaca adalah association rule pada logika
fuzzy. Selain dengan metode association rule, metode lain yang dapat digunakan
dalam prakiraan cuaca adalah metode classification. Algoritma decision tree yang
terkenal adalah C4.5.
 Penelitian ini membuat simulasi untuk mengolah data meteorologi yang
nantinya akan menghasilkan output berupa prakiraan cuaca dengan  menggunakan
fuzzy rule dengan variabel masukan yaitu kecepatan angin, suhu dan, kelembaban
udara, yang kemudian output prediksi dari fuzzy rule tersebut akan diklasifikasi
dengan menggunakan algoritma C4.5 untuk mempersentasekan kesesuaian hasil
pengujian.
Berdasarkan hasil pengujian, logika fuzzy untuk prediksi dengan nilai
input yang tidak pasti mampu menghasilkan output yang pasti, karena logika
fuzzy memiliki toleransi terhadap data-data yang tidak tepat. Sedangkan
perhitungan hasil prediksi menggunakan algoritma C4.5 dengan menggunakan
Microsoft Excel sangat membantu untuk mengelompokkan dan
mempersentasekan kesesuaian hasil pengujian dengan tingkat keakuratan yang 
cukup baik yaitu diatas 70%.",3012,http://eprints.amikom.ac.id/id/eprint/3012,"[{'nim': '16.11.0646', 'name': {'family': 'Febriyanto', 'given': 'Dimas Bayu', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,1
226,"IMPLEMENTASI DATA MINING UNTUK MEMPREDIKSI PENJUALAN 
PAKAIAN MENGGUNAKAN ALGORITMA NAÏVE BAYES","Data Mining, Naïve Bayes, Penjualan, Pakaian, Prediksi, Sales, Clothing, Prediction","Pakaian merupakan salah satu kebutuhan pokok yang tidak terlepas dari
kehidupan sehari-hari dan pakaian adalah expresi hidup dalam memberikan
kenyaman untuk pemakainnya dengan adanya prediksi ini pengujian untuk pakian
akan mudah dikerjakan.
Prediksi menggunakan metode naïve bayes pada pekerjaan seperti toko dengan
komputasi yang berat membuat pemilik kewalahan dengan menggunakan data
mining klasifkasi data yang ada dapat di proses dan langsung di prediksi
menggunakan algorita naïve bayes sehingga lebih fleksibel dan mendapatkan hasil
yang maksimal dalam melakukan proses prediksi.
Perhitungan uji coba prediksi penjualan pakaian menggunakan naïve bayes
mempunyai akurasi untuk menentukan laris dan tidak laris dalam proses prediksi
dan mempunyai nilai probabilitas setiap kategori dan perhitungan yang bisa di
mengerti oleh semua kalangan, dengan prediksi ini untuk pendataan penjualan
pakaian makin mudah dan akurasi setiap bulannya dapat dilakukan dengan sistem
ini.",2806,http://eprints.amikom.ac.id/id/eprint/2806,"[{'nim': '17.11.1678', 'name': {'family': 'Hidayat', 'given': 'Bahrul', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,1
227,"SISTEM REKOMENDASI FILM RAMAH ANAK BERBASIS USER
COLLABORATIVE FILTERING DENGAN ALGORITMA
K-NEAREST NEIGHBOR","Collaborative Filtering, User Based Collaborative Filtering, Sistem
Rekomendasi, K-Nearest Neighbor, RMSE, Euclidean Distance","Film yang sesuai dengan selera anak dapat menjadi media edukasi yang
relatif efekitif sehingga dapat menumbuhan kepedulian dan sikap prososial. Karena
pilihan film yang begitu banyak, menemukan film yang sesuai dengan minat anak
tentunya bukanlah hal yang mudah, maka salah satu solusinya adalah membuat
sistem rekomendasi. 
Sistem rekomendasi pada penelitian ini menggunakan teknik user
collaborative filtering, yaitu merupakan salah satu metode sistem rekomendasi yang
dibangun atas dasar history rating user. Hasil rekomendasi didapatkan dari
pengolahan data history rating film suatu user menggunakan algoritma k-nearest
neighbor. K dalam nearest neighbor merupakan banyaknya neighbor yang menjadi
pertimbangan rekomendasi. Dalam beberapa skenario uji coba yang dilakukan pada
penelitian ini, diketahui bahwa nilai k sangat berpengaruh pada kualitas
rekomendasi yang didapatkan, maka dari itu diperlukan pengujian lebih lanjut
terhadap nilai k agar model yang didapakan lebih maksimal. 
Hasil peneilitian ini berupa prediksi rating yang dimanfaatkan untuk
membuat sebuah rekomendasi film. Karena hasil akhir adalah sebuah prediksi
rating, maka pengujian k terbaik dapat dilakukan menggunakan RMSE (root
mean sequare error). Pengujian RMSE terhadap 20% user (112 user)
menunjukkan hasil yang mengagumkan. Nilai k=10 memiliki rata-rata nilai error
paling kecil  diantara k yang lain, sehingga k=10 merupakan k terbaik pada
penelitian ini. Walaupun pada suatu kondisi nilai k=3 memiliki error paling kecil ,
tetapi berdasarkan pengujian keseluruhan k=3 menghasilkan rata-rata error paling
besar diantara k yang lain. Hal ini menunjukkan bahwa k=3 kurang stabil jika
dibandingkan dengan k yang lainnya.",2829,http://eprints.amikom.ac.id/id/eprint/2829,"[{'nim': '16.11.0467', 'name': {'family': 'Maruf', 'given': 'Zauvik Rizaldi', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,1
228,"HYBRID REKOMENDASI SISTEM MENGGUNAKAN MATRIK 
FAKTORISASI DAN LIGHTFM","Rekomendasi sistem, Matrik faktorisasi, LightFM, Hybrid
Rekomenasi, Film","Perkembangan terus terjadi pada dunia teknologi, yang berdampak besar pada
bidang komunikasi dan informasi. Hal ini dibuktikan dengan terus meningkatnya
penggunaan internet pada kehidupan di masyarakat. Selain internet dunia perfilman
juga mengalami pekembangan pesat. Peningkatan ini diikuti oleh meningkatnya minat
menonton film oleh masyarakat. Namun dengan berkembangnya dunia perfilman,
jumlah film yang beredar pun semakin banyak, sehingga masyarakat memerlukan
informasi yang dapat membantu dalam menentukan film yang diinginkan. Oleh karena
itu, dibutuhkan sebuah sistem yang dapat memberikan rekomendasi untuk menghemat
waktu dalam menentukan film. 
Pada penelitian ini, sistem rekomendasi yang dibangun menggunakan metode
hybrid rekomendasi menggunakan algoritma matrik faktorisasi dengan bantuan
LightFM. Pengujian dilakukan dengan menggunakan dataset publik kemudian 
dilakukan proses preprocessing, kemudian dilakukan penentuan jumlah epoch, yang 
nantinya akan digunakan dalam menentukan model matrik faktorisasi.
Kesimpulan yang didapat dari penelitian ini adalah akurasi dari model yang 
telah dievaluasi menggunakan AUC-ROC score, Precision dan Recall .Menghasilkan
akurasi AUC-ROC score dengan loss function WARP dan kombinasi Adagrad dengan
score sebesar 93,6%  Sedangkan untuk precision @ 4 cukup rendah dengan nilai 33.2%
dan Recall @ 4 dengan nilai 12.1% untuk nilai k=4.",2458,http://eprints.amikom.ac.id/id/eprint/2458,"[{'nim': '16.11.0855', 'name': {'family': 'Nanda', 'given': 'Eza', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,1
229,"METODE ""BIDIRECTIONAL ENCODER REPRESENTATIONS FROM
TRANSFORMERS"" (BERT) DALAM PERHITUNGAN
SEMANTIC SIMILARITY","Quora, Deep Learning, BERT, Word Embedding, Logistic
Regression","Quora adalah situs forum online yang digunakan oleh banyak pengguna dari 
seluruh dunia untuk melakukan tanya jawab mengenai topik tertentu. Mengingat
banyaknya pengguna yang menggunakan layanan ini dan aktif dalam melakukan
tanya jawab menyebabkan setiap pengguna menanyakan pertanyaan dengan
makna yang sama namun dengan kata yang berbeda, inilah yang menyebabkan
adanya masalah duplikasi pertanyaan. Oleh sebab itu diperlukan metode yang
dapat mengidentifikasi adanya duplikasi dari pertanyaan yang di-inputkan
pengguna. 
Penelitian ini menggunakan sebuah metode dalam deep learning yaitu 
Bidirectional Encoder Representation from Transformer atau BERT sebagai
metode untuk membuat word embedding. Untuk memprediksi probabilitas
kemiripan pertanyaan digunakan metode logistic regression. Pertanyaan yang
diidentifikasi akan memiliki 2 label yaitu duplicate dan not_duplicate. 
Proses permodelan dilakukan sebanyak 8 epochs. Data yang digunakan 
merupakan judul pertanyaan yang diambil dari situs Quora dengan teknik
scraping. Total pasangan judul pertanyaan adalah sebanyak 10.000 pasang dengan
pembagian data latih sebanyak 70%, data evaluasi sebanyak 10%, dan data uji
sebanyak 20%. Dari hasil pengujian prediksi probabilitas kemiripan didapatkan
nilai akurasi sebesar 99% .",2384,http://eprints.amikom.ac.id/id/eprint/2384,"[{'nim': '17.11.0972', 'name': {'family': 'Pratama', 'given': 'Dhimas Yoga', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,1
230,"PENGARUH USER WEIGHTING PADA NEIGHBOURHOOD BASED
COLLABOARTIVE FILTERING MENGGUNAKAN FIREFLY
ALGORITHM","Sistem Rekomendasi, Firefly Algorithm, Pearson Correlation
Coefficient, Cosine Similarity, Pembobotan Pengguna","Sistem Rekomendasi merupakan sebuah sistem yang mampu memberikan
konten yang berkemungkinan besar akan dipilih oleh pengguna karena konten yang
diberikan akan berdasarkan penyaringan informasi yang mengambil preferensi dari
perilaku maupun riwayat pengguna. Baru – baru ini, para peneliti melakukan
penelitian untuk meningkatkan kualitas rekomendasi salah satu nya dengan
menggunakan swarm intelligence pada sistem rekomendasi tradisional
collaborative filtering. 
Penelitian ini bertujuan untuk mengetahui pengaruh user weighting pada
sistem rekomendasi tradisional salah satu swarm intelligence yaitu firefly algorithm
untuk memberikan bobot pada pengguna dan mendapatkan pengguna aktif pada
dataset.
Pada penelitian ini, firefly algorithm bisa mendapatkan 100 pengguna yang
memiliki pengaruh besar pada hasil prediksi dengan nilai error MAE sebesar
0.8101. Namun menggunakan semua data bisa memberikan nilai error MAE yang
lebih rendah yaitu sebesar 0.8007.",2358,http://eprints.amikom.ac.id/id/eprint/2358,"[{'nim': '17.11.1664', 'name': {'family': 'Sugandi.Y', 'given': 'Yahya', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,1
231,"KOMPARASI METODE NAÏVE BAYES DAN DECISION TREE UNTUK 
MEMPREDIKSI JUMLAH KUNJUNGAN WISATAWAN KE OBJEK 
WISATA DKI JAKARTA","Naive Bayes, Decision Tree, Prediksi turis
kunjungan","Di sektor pariwisata, pertumbuhan data adalah tinggi karena data yang terekam terus bertambah seiring dengan jumlah kunjungan wisatawan yang masuk. Itu data yang direkam dapat dikelola untuk menemukan yang pasti informasi dengan menggunakan metode yang ada dalam data mining. Salah satu informasi yang dapat diperoleh dari mengalikan pola data memprediksi jumlah kunjungan wisatawan ke objek wisata. Proses untuk memprediksi jumlah wisatawan kunjungan ke suatu objek wisata dapat dilakukan oleh beberapa metode, termasuk metode nave Bayes dan metode pohon keputusan. Naïve Bayes dan pohon keputusan adalah metode data mining yang dapat digunakan untuk mengklasifikasikan dan memprediksi [7]. Untuk mengetahui metode mana yang memiliki tingkat prediksi yang lebih baik, penelitian ini dilakukan untuk membandingkan setiap metode dalam memprediksi jumlah kunjungan wisatawan ke objek wisata unggulan di DKI Jakarta propinsi. Dalam penelitian ini, nilai prediksi yang dihasilkanoleh dua metode yang sama untuk data pengujian, tetapi memiliki tingkat akurasi yang berbeda. The Naïve Bayes diperoleh akurasi sebesar 87,5%, sedangkan menggunakan Metode Decision Tree diperoleh akurasi sebesar 62,5%. Dari hasil tersebut dapat disimpulkan bahwa kinerja metode Naïve Bayes lebih unggul daripada metode Pohon Keputusan.",2591,http://eprints.amikom.ac.id/id/eprint/2591,"[{'nim': '16.11.0362', 'name': {'family': 'Suni', 'given': 'Bonifasius Henri', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,1
232,PREDIKSI HARGA BERAS MENGGUNAKAN METODE ARIMA,"prediksi, forecasting, ARIMA (Autoregressive Integrated Moving
Average), prediction","Sebagian besar bahan pokok masyarakat Indonesia adalah beras, beras
menjadi komoditas penting dalam kehidupan sehari-hari. Perubahan iklim dapat
mempengaruhi produksi beras pada musim panen sehingga harga beras menjadi
tak menentu. Dalam hal ini peneliti melakukan penelitian untuk memprediksi harga
beras medium rata-rata perbulan di tingkat penggilingan menggunakan metode
ARIMA (Autoregressive Integrated Moving Average). Metode ARIMA nantinya
digunakan dalam II bulan untuk memprediksi harga beras yaitu pada bulan
November - Desember 2020. 
Metode penelitian yang dilakukan adalah analisis time series (runtun
waktu) dengan data yang digunakan yaitu data sekunder. Data sekunder diambil
dari data harga beras rata-rata di tingkat penggilingan dari bulan januari 2019 –
oktober 2020 dari website Badan Pusat Statistik (BPS). Pengolahan data dilakukan
menggunakan bahasa pemrograman python. Adapun tahapan penelitian yang
dilakukan yaitu studi literatur, pencarian informasi dan data, pengolahan data, plot
data, stasioner, identifikasi model ARIMA, taksiran parameter dan diagnosis
model, pemilihan model terbaik, pengecekan eror dan prediksi. 
Hasil dari penelitian ini menunjukan model ARIMA terbaik yaitu (1,1,0)
dengan nilai AIC (Akaike Information Criteria) terendah yaitu 265,252. Nilai
MAPE (Mean Absolute Precentaged Error) dari model (1,1,0) adalah 0,9936 %
yang berarti tingkat akurasi dari model tersebut 99,0064 %. Dari hasil akurasi
tersbut maka metode ARIMA dapat digunakan untuk memprediksi harga beras
dalam jangka menengah yaitu dua bulan untuk bulan November – Desember 2020.",796,http://eprints.amikom.ac.id/id/eprint/796,"[{'nim': '17.11.1596', 'name': {'family': '-', 'given': 'Mubari', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,1
233,"PERBANDINGAN ALGORITMA MODEL-BASED COLLABORATIVE 
FILTERING DALAM MENGATASI DATA SPARSITY","Rekomendasi, Collaborative Filtering, Model-based, SVD, Movielens","Sistem rekomendasi saat ini sudah banyak digunakan pada aplikasi online
seperti pada e-commerce, aplikasi pemesanan makanan online, sosial media, dan
masih banyak lagi. Semakin berkembangnya internet sistem rekomendasi menjadi
fasilitas yang cukup berpengaruh dalam kepuasan pelanggan. Salah satu teknik
yang terpopuler saat ini adalah Collaborative Filtering (CB) yang tidak
memerlukan informasi tambahan tentang item dan penggunanya. Salah satu
masalah terbesar CB adalah mengatasi data yang memiliki nilai jarang atau sparsity
yang tinggi. Model-Based adalah salah satu dari kategori CB yang memiliki
kelebihan dalam mengatasi data sparsity. Oleh sebab itu, pada penelitian ini akan
menguji dan membandingkan tiga algoritma yang termasuk dalam model-based
dalam mengatasi data sparsity.
Pada penelitian ini terdapat tiga algoritma yang akan diuji yaitu Singular
Value Decomposition (SVD), Non-Negative Matrix Factorization, dan Alternating
Least Square yang akan diterapkan pada data movielens dan bookcrossing. Setelah
melewati pengujian, kemudian setiap algoritma akan diuji kembali dengan
hyperparameter agar mendapatkan hasil terbaik. Penelitian ini bertujuan untuk
mengetahu algoritma yang memiliki nilai akurasi tertinggi.
Pengujian dilakukan dengan membagi data menjadi 5 yaitu 80% data
training dan 20% data test. Hasil yang diperoleh dengan menggunakan
hyperparamter, SVD secara keseluruhan memiliki hasil terbaik dari 3 dataset yang
diuji, kemudian ALS dan NMF memiliki hasil yang cukup berimbang.",2035,http://eprints.amikom.ac.id/id/eprint/2035,"[{'nim': '17.11.0948', 'name': {'family': 'Aditama', 'given': 'Fariz', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,1
